FRAMINGHAM,CENTRAL,,10/28/14,3,
FRAMINGHAM,1452 CONCORD,,10/28/14,3,
FRAMINGHAM,40 GLEASON,,10/28/14,3,
FRAMINGHAM,HAYNES,,10/28/14,3,
FRAMINGHAM,6 MICHAUD,,10/28/14,3,
FRAMINGHAM,118 SUMMER,,10/28/14,3,
FRAMINGHAM,2 WINCH PARK,,10/28/14,3,
FRAMINGHAM,6 WINCH PARK,,10/28/14,3,
HOPKINTON,11 NAZNEEN,,10/28/14,3,
HYDE PARK,227 DANA,,10/28/14,3,
HYDE PARK,DANA,,10/28/14,3,
NEW BEDFORD,140 PITMAN,,10/28/14,3,
SOMERVILLE,9 HARRISON,,10/28/14,3,
WORCESTER,43 BARNARD,,10/28/14,3,
WORCESTER,51 BARNARD,,10/28/14,3,
WORCESTER,19 OLGA,@ ADOLPH ST,10/28/14,3,
WORCESTER,796 PLEASANT,,10/28/14,3,
WORCESTER,812 PLEASANT,,10/28/14,3,
WORCESTER,830 PLEASANT,,10/28/14,3,
WORCESTER,874 PLEASANT,,10/28/14,3,
WORCESTER,907 PLEASANT,,10/28/14,3,
WORCESTER,927 PLEASANT,,10/28/14,3,
WORCESTER,940 PLEASANT,,10/28/14,3,
WORCESTER,PLEASANT,,10/28/14,3,
WORCESTER,PLEASANT,,10/28/14,3,
WORCESTER,PLEASANT,,10/28/14,3,
FAIRHAVEN,10 LIVESEY,,10/27/14,3,
FAIRHAVEN,17 NANCY,,10/27/14,3,
FRAMINGHAM,5 AUBURN,,10/27/14,3,
NEW BEDFORD,SHAWMUT,,10/27/14,3,
WORCESTER,1010 PLEASANT,,10/27/14,3,
WORCESTER,1135 PLEASANT,,10/27/14,3,
WORCESTER,1145 PLEASANT,,10/27/14,3,
WORCESTER,1280 PLEASANT,,10/27/14,3,
WORCESTER,996 PLEASANT,,10/27/14,3,
WORCESTER,OPP 1057 PLEASANT,,10/27/14,3,
WORCESTER,PLEASANT,,10/27/14,3,
WORCESTER,PLEASANT,,10/27/14,3,
WORCESTER,PLEASANT,,10/27/14,3,
WORCESTER,255 SHREWSBURY,,10/27/14,3,
WORCESTER,359 SHREWSBURY,,10/27/14,3,
DEDHAM,26 RUSTCRAFT,,10/24/14,3,
FAIRHAVEN,12 LIVESEY,,10/24/14,3,
FAIRHAVEN,3 NEWTON,,10/24/14,3,
MARLBORO,BOLTON,,10/24/14,3,
MARLBORO,BOLTON,,10/24/14,3,
MARLBORO,7 CULLINANE,,10/24/14,3,
MARLBORO,32 HOSMER,,10/24/14,3,
MARLBORO,38 HOSMER,,10/24/14,3,
WORCESTER,5 BROOKMAN,,10/24/14,3,
WORCESTER,2 ESTABROOK,,10/24/14,3,
WORCESTER,354 HAMILTON,,10/24/14,3,
WORCESTER,401 HAMILTON,,10/24/14,3,
WORCESTER,HAMILTON,,10/24/14,3,
WORCESTER,HAMILTON,,10/24/14,3,
WORCESTER,16 HEALY,,10/24/14,3,
WORCESTER,118 NORFOLK,,10/24/14,3,
WORCESTER,30 NORTHRIDGE,,10/24/14,3,
WORCESTER,20 ORIENT,,10/24/14,3,
WORCESTER,15 PALISADES,,10/24/14,3,
WORCESTER,23 PALISADES,,10/24/14,3,
WORCESTER,PILGRIM,,10/24/14,3,
CAMBRIDGE,OPP 92 BRATTLE,,10/23/14,3,
CAMBRIDGE,BRATTLE,,10/23/14,3,
CAMBRIDGE,BRATTLE,,10/23/14,3,
CAMBRIDGE,23 EVERETT,,10/23/14,3,
CAMBRIDGE,32 HOLDEN,,10/23/14,3,
CAMBRIDGE,190-192 HOLWORTHY,,10/23/14,3,
CAMBRIDGE,HOLWORTHY,,10/23/14,3,
CAMBRIDGE,62 HOMER,,10/23/14,3,
CAMBRIDGE,612 HURON,,10/23/14,3,
CAMBRIDGE,41-43 LINNAEAN,,10/23/14,3,
CAMBRIDGE,41-43 LINNAEAN,,10/23/14,3,
CAMBRIDGE,8 MAY,,10/23/14,3,
CAMBRIDGE,703 MOUNT AUBURN,,10/23/14,3,
FRAMINGHAM,28 ALDER,,10/23/14,3,
FRAMINGHAM,27 BRIARWOOD,,10/23/14,3,
FRAMINGHAM,198 BROOK,,10/23/14,3,
FRAMINGHAM,8 CORRINE,,10/23/14,3,
FRAMINGHAM,22 DRISCOLL,,10/23/14,3,
FRAMINGHAM,8 DRISCOLL,,10/23/14,3,
FRAMINGHAM,14 PAMELA,,10/23/14,3,
HYDE PARK,83 COMO,,10/23/14,3,
HYDE PARK,84 COMO,,10/23/14,3,
HYDE PARK,88 COMO,,10/23/14,3,
HYDE PARK,COMO,,10/23/14,3,
HYDE PARK,15 CRANMORE,,10/23/14,3,
HYDE PARK,55 CRANMORE,,10/23/14,3,
HYDE PARK,112 DALE,,10/23/14,3,
MARLBORO,AMES,,10/23/14,3,
MARLBORO,74 ESSEX,,10/23/14,3,
MARLBORO,42 HELEN,,10/23/14,3,
MARLBORO,22 LIBBY,,10/23/14,3,
MARLBORO,138 PLEASANT,,10/23/14,3,
MARLBORO,281 PLEASANT,,10/23/14,3,
MARLBORO,28 RUTH,,10/23/14,3,
MAYNARD,ELM,,10/23/14,3,
MAYNARD,33-35 GLENDALE,,10/23/14,3,
MAYNARD,105 MAIN,,10/23/14,3,
MAYNARD,143 MAIN,,10/23/14,3,
MAYNARD,145 MAIN,,10/23/14,3,
MAYNARD,251 MAIN,,10/23/14,3,
MAYNARD,3 PERCIVAL,,10/23/14,3,
MAYNARD,13-15 RICE,,10/23/14,3,
STOW,35 GARNER,,10/23/14,3,
STOW,484 GLEASONDALE,,10/23/14,3,
STOW,GLEASONDALE,,10/23/14,3,
STOW,GLEASONDALE,,10/23/14,3,
STOW,117 GREAT,,10/23/14,3,
STOW,155 GREAT,,10/23/14,3,
STOW,55 HARTLEY,,10/23/14,3,
WORCESTER,24 CLARIDGE,,10/23/14,3,
WORCESTER,14 FRATERNAL,,10/23/14,3,
WORCESTER,HADWEN,,10/23/14,3,
WORCESTER,50 HILLCROFT,,10/23/14,3,
WORCESTER,74 HILLCROFT,,10/23/14,3,
WORCESTER,118 HOLDEN,,10/23/14,3,
WORCESTER,124 HOLDEN,,10/23/14,3,
WORCESTER,140 HOLDEN,,10/23/14,3,
WORCESTER,189 HOLDEN,,10/23/14,3,
WORCESTER,29 METCALF,,10/23/14,3,
WORCESTER,243 MILLBURY,,10/23/14,3,
WORCESTER,278 MILLBURY,,10/23/14,3,
WORCESTER,93 MORNINGSIDE,,10/23/14,3,
WORCESTER,119 MOWER,,10/23/14,3,
WORCESTER,35 MOWER,,10/23/14,3,
WORCESTER,353 MOWER,,10/23/14,3,
WORCESTER,36 MOWER,,10/23/14,3,
WORCESTER,MULBERRY,,10/23/14,3,
WORCESTER,151 MURRAY,,10/23/14,3,
WORCESTER,26 NAVASOTA,,10/23/14,3,
WORCESTER,OLD BROOK,,10/23/14,3,
WORCESTER,PARK,,10/23/14,3,
WORCESTER,PARK,,10/23/14,3,
WORCESTER,91 PARKTON,,10/23/14,3,
WORCESTER,5 PIEHL,,10/23/14,3,
WORCESTER,41 PROUTY,,10/23/14,3,
WORCESTER,125 PROVIDENCE,,10/23/14,3,
CAMBRIDGE,CARLETON,,10/22/14,3,
CAMBRIDGE,13 CEDAR,,10/22/14,3,
CAMBRIDGE,CEDAR,,10/22/14,3,
CAMBRIDGE,96 CONCORD,,10/22/14,3,
CAMBRIDGE,20 HOLDEN,,10/22/14,3,
CAMBRIDGE,34-38 KIRKLAND,,10/22/14,3,
CAMBRIDGE,42 KIRKLAND,,10/22/14,3,
CAMBRIDGE,NEW,,10/22/14,3,
FAIRHAVEN,23 HOPKINS,,10/22/14,3,
FAIRHAVEN,HOWLAND,,10/22/14,3,
FRAMINGHAM,154 WATER,,10/22/14,3,
FRAMINGHAM,214 WATER,,10/22/14,3,
FRAMINGHAM,380 WATER,,10/22/14,3,
FRAMINGHAM,514 WATER,,10/22/14,3,
FRAMINGHAM,677 WATER,,10/22/14,3,
FRAMINGHAM,1260 WORCESTER,,10/22/14,3,
HOPEDALE,MENDON,,10/22/14,3,
HOPEDALE,NORTHROP,,10/22/14,3,
HOPEDALE,NORTHROP,,10/22/14,3,
HYDE PARK,54 COMO,,10/22/14,2,
HYDE PARK,42 COMO,,10/22/14,3,
HYDE PARK,79 COMO,,10/22/14,3,
HYDE PARK,80 COMO,,10/22/14,3,
MARLBORO,147 HELEN,,10/22/14,3,
MARLBORO,157 HELEN,,10/22/14,3,
MARLBORO,HEMENWAY,,10/22/14,3,
MARLBORO,62 RIPLEY,,10/22/14,3,
MARLBORO,46 TELLER,,10/22/14,3,
MARLBORO,67 VEGA,,10/22/14,3,
MAYNARD,27-29 CRANE,,10/22/14,3,
MAYNARD,10 NICK,,10/22/14,3,
MAYNARD,22 O'MOORE,,10/22/14,3,
MAYNARD,3 TIGER,,10/22/14,3,
NATICK,5 PINE,,10/22/14,3,
NATICK,13 STRATFORD,,10/22/14,3,
NATICK,395 WORCESTER,,10/22/14,3,
NORTHBRIDGE,MARION,,10/22/14,3,
NORTHBRIDGE,41 ROBIN,,10/22/14,3,
NORTHBRIDGE,125 SHERYL,,10/22/14,3,
WORCESTER,364 HAMILTON,,10/22/14,3,
WORCESTER,123 HIGHLAND,,10/22/14,3,
WORCESTER,299 HIGHLAND,,10/22/14,3,
WORCESTER,HIGHLAND,,10/22/14,3,
WORCESTER,HIGHLAND,,10/22/14,3,
WORCESTER,HIGHLAND,,10/22/14,3,
WORCESTER,13-17 NEPTUNE,,10/22/14,3,
WORCESTER,21 NEPTUNE,,10/22/14,3,
WORCESTER,6 OLD COLONY,,10/22/14,3,
WORCESTER,80 OREAD,,10/22/14,3,
WORCESTER,18 OTTER,,10/22/14,3,
WORCESTER,9 PATCH RESERVOIR,,10/22/14,3,
WORCESTER,3 PELHAM,,10/22/14,3,
WORCESTER,98 PIEDMONT,,10/22/14,3,
DEDHAM,80 ROBINWOOD,,10/21/14,3,
FAIRHAVEN,392 ALDEN,,10/21/14,3,
FAIRHAVEN,86 HOWLAND,,10/21/14,3,
FAIRHAVEN,15 SARATOGA,,10/21/14,3,
FAIRHAVEN,11 SPRINGHILL,,10/21/14,3,
FRAMINGHAM,3 CHAPPELWOOD,,10/21/14,3,
FRAMINGHAM,14 COLBY,,10/21/14,3,
FRAMINGHAM,105 ELM,,10/21/14,3,
FRAMINGHAM,HILLSIDE,,10/21/14,3,
FRAMINGHAM,235 WORCESTER,,10/21/14,3,
HOPKINTON,1 WOODVIEW,,10/21/14,3,
HOPKINTON,2 WOODVIEW,,10/21/14,3,
HOPKINTON,4 WOODVIEW,,10/21/14,3,
HYDE PARK,COLLINS,,10/21/14,3,
HYDE PARK,20 COMO,,10/21/14,3,
MAYNARD,10 PATTI,,10/21/14,3,
MAYNARD,3 PATTI,,10/21/14,3,
SOMERVILLE,29 KIDDER,,10/21/14,3,
SOMERVILLE,43 KIDDER,,10/21/14,3,
SOMERVILLE,KIDDER,@ 77 LIBERTY,10/21/14,3,
WORCESTER,18-20 BERKELY,,10/21/14,3,
WORCESTER,EPWORTH,@ WHIPPLE,10/21/14,3,
WORCESTER,81 HEYWOOD,,10/21/14,3,
WORCESTER,96 HEYWOOD,,10/21/14,3,
WORCESTER,98 HEYWOOD,,10/21/14,3,
WORCESTER,OPP 36 MONROE,,10/21/14,3,
WORCESTER,81 MOORE,,10/21/14,3,
WORCESTER,86 MOORE,,10/21/14,3,
WORCESTER,416 MOWER,,10/21/14,3,
WORCESTER,420 MOWER,,10/21/14,3,
WORCESTER,460 MOWER,,10/21/14,3,
WORCESTER,416 NEW BOND,,10/21/14,3,
WORCESTER,92 NEW BOND,,10/21/14,3,
WORCESTER,NEWTON,,10/21/14,3,
WORCESTER,13 PONIKEN,,10/21/14,3,
WORCESTER,16 PONIKEN,,10/21/14,3,
WORCESTER,15 PROCTOR,,10/21/14,3,
WORCESTER,19 PROCTOR,,10/21/14,3,
CAMBRIDGE,54 FRESH POND,,10/20/14,3,
FAIRHAVEN,257 ADAMS,,10/20/14,3,
FAIRHAVEN,13 BROWN,,10/20/14,3,
FAIRHAVEN,MAIN,,10/20/14,3,
FAIRHAVEN,8 MINA,,10/20/14,3,
FAIRHAVEN,7 WILDING,,10/20/14,3,
FRAMINGHAM,154 BEACON,,10/20/14,3,
FRAMINGHAM,52 BEACON,,10/20/14,3,
FRAMINGHAM,79 BEACON,,10/20/14,3,
FRAMINGHAM,798 OLD CONNECTICUT,,10/20/14,3,
FRAMINGHAM,OLD CONNECTICUT,,10/20/14,3,
FRAMINGHAM,105 SCHOOL,,10/20/14,3,
HYDE PARK,120 CHITTICK,,10/20/14,3,
HYDE PARK,19 CLEVELAND,,10/20/14,3,
MAYNARD,1 MICHAEL,,10/20/14,3,
WORCESTER,31-41 NEW VISTA,,10/20/14,3,
WORCESTER,67-77 NEW VISTA,,10/20/14,3,
WORCESTER,11 ORMOND,,10/20/14,3,
WORCESTER,6-8 OSCEOLA,,10/20/14,3,
WORCESTER,65 PASADENA,,10/20/14,3,
WORCESTER,68 PASADENA,,10/20/14,3,
CAMBRIDGE,20-22 SEVEN PINES,,10/17/14,3,
FAIRHAVEN,10 SPRINGHILL,,10/17/14,3,
HOPKINTON,6 WOODVIEW,,10/17/14,3,
HOPKINTON,6 WOODVIEW,,10/17/14,3,
HOPKINTON,8 WOODVIEW,,10/17/14,3,
HYDE PARK,124 CHILD,,10/17/14,3,
HYDE PARK,97 CHILD,,10/17/14,3,
HYDE PARK,71 CHITTICK,,10/17/14,3,
SHREWSBURY,19 KING-ARTHUR,,10/17/14,3,
WORCESTER,ELLIOTT,,10/17/14,3,
WORCESTER,GREEN,@ WINTER,10/17/14,3,
WORCESTER,GREEN,@ GOLD,10/17/14,3,
WORCESTER,22 NORTH,,10/17/14,3,
WORCESTER,67 NORTH,,10/17/14,3,
WORCESTER,8 NORTH,,10/17/14,3,
WORCESTER,NORTH,,10/17/14,3,
WORCESTER,9 NOTTINGHAM,,10/17/14,3,
WORCESTER,NOTTINGHAM,,10/17/14,3,
WORCESTER,31 SHELBY,,10/17/14,3,
CAMBRIDGE,198 BRATTLE,,10/16/14,3,
CAMBRIDGE,224 BRATTLE,,10/16/14,3,
CAMBRIDGE,2218 MASSACHUSETTS,,10/16/14,3,
CAMBRIDGE,7505 MASSACHUSETTS,,10/16/14,3,
CAMBRIDGE,SECOND,,10/16/14,3,
HYDE PARK,29 CHARLES,,10/16/14,3,
HYDE PARK,44 CHESTERFIELD,,10/16/14,3,
NORTHBORO,233 SOUTH,,10/16/14,3,
NORTHBORO,101 WHITNEY,,10/16/14,3,
NORTHBORO,368 WHITNEY,,10/16/14,3,
NORTHBRIDGE,9-11 ARCADE,,10/16/14,3,
NORTHBRIDGE,38-40 DOUGLAS,,10/16/14,3,
NORTHBRIDGE,1 ELM,,10/16/14,3,
NORTHBRIDGE,ELM,,10/16/14,3,
NORTHBRIDGE,447 HILL,,10/16/14,3,
NORTHBRIDGE,LELAND,,10/16/14,3,
NORTHBRIDGE,40 PIEDMONT,,10/16/14,3,
NORTHBRIDGE,11 PLUMMER,,10/16/14,3,
NORTHBRIDGE,181 SHINING ROCK,,10/16/14,3,
NORTHBRIDGE,WHITIN,,10/16/14,3,
SHREWSBURY,64 BOYLSTON,,10/16/14,3,
SHREWSBURY,137 GRAFTON,,10/16/14,3,
WORCESTER,7 LONGMEADOW,,10/16/14,3,
WORCESTER,253 LOVELL,,10/16/14,3,
WORCESTER,253 LOVELL,,10/16/14,3,
WORCESTER,257 LOVELL,,10/16/14,3,
WORCESTER,295 LOVELL,,10/16/14,3,
WORCESTER,372 LOVELL,,10/16/14,3,
WORCESTER,98 LOVELL,,10/16/14,3,
WORCESTER,LOVELL,,10/16/14,3,
WORCESTER,105 MAY,,10/16/14,3,
WORCESTER,137 MAY,,10/16/14,3,
WORCESTER,160 MAY,,10/16/14,3,
WORCESTER,240 MAY,,10/16/14,3,
WORCESTER,251 MAY,,10/16/14,3,
WORCESTER,124 PAINE,,10/16/14,3,
WORCESTER,PAINE,,10/16/14,3,
WORCESTER,18 PATTISON,,10/16/14,3,
WORCESTER,PENN,,10/16/14,3,
WORCESTER,228 PROVIDENCE,,10/16/14,3,
CAMBRIDGE,2203 MASSACHUSETTS,,10/15/14,3,
CAMBRIDGE,MASSACHUSETTS,,10/15/14,3,
FAIRHAVEN,439 MAIN,,10/15/14,3,
FAIRHAVEN,17 NEWBURY,,10/15/14,3,
HOPKINTON,EASTVIEW,@ ROBBERN,10/15/14,3,
HOPKINTON,3 SUSAN,,10/15/14,3,
HYDE PARK,20 BRUSH HILL,,10/15/14,3,
HYDE PARK,113 CENTRAL,,10/15/14,3,
MILFORD,8-12 YALE,,10/15/14,3,
NORTHBORO,6-8 OTIS,,10/15/14,3,
CAMBRIDGE,27 FIFTH,,10/14/14,3,
CAMBRIDGE,FIFTH,,10/14/14,3,
CAMBRIDGE,73 GORE,,10/14/14,3,
CAMBRIDGE,GORE,,10/14/14,3,
CAMBRIDGE,PEARL,,10/14/14,3,
HYDE PARK,48 BRADLEE,,10/14/14,3,
HYDE PARK,6 BRADLEE,,10/14/14,3,
HYDE PARK,16 BRUSH HILL,,10/14/14,3,
PLYMOUTH,55 GRANDVIEW,,10/14/14,3,
WESTBOROUGH,TURNPIKE,,10/12/14,3,
CAMBRIDGE,BRATTLE,,10/10/14,3,
FAIRHAVEN,ALDEN,,10/10/14,3,
FAIRHAVEN,HARDING,,10/10/14,3,
FAIRHAVEN,65 HOWLAND,,10/10/14,3,
FAIRHAVEN,HOWLAND,@ RIVER,10/10/14,3,
FAIRHAVEN,HOWLAND,,10/10/14,3,
HOPKINTON,188 ASH,,10/10/14,3,
HOPKINTON,211 ASH,,10/10/14,3,
HYDE PARK,87 WINDHAM,,10/10/14,2,
HYDE PARK,196 AUSTIN,,10/10/14,3,
HYDE PARK,248-250 AUSTIN,,10/10/14,3,
NORTHBORO,22 STONE,,10/10/14,3,
NORTHBORO,9 STONE,,10/10/14,3,
SOMERVILLE,24 BOSTON,,10/10/14,3,
CAMBRIDGE,799 CONCORD,,10/09/14,3,
FAIRHAVEN,ALDEN,,10/09/14,3,
FAIRHAVEN,295 MAIN,,10/09/14,3,
FAIRHAVEN,378 MAIN,,10/09/14,3,
FAIRHAVEN,MAIN,,10/09/14,3,
FAIRHAVEN,MAIN,@ RYLE,10/09/14,3,
FAIRHAVEN,5 WOOD,,10/09/14,3,
HOPKINTON,180 ASH,,10/09/14,2,
HOPKINTON,6 THAYER HEIGHTS,,10/09/14,3,
HYDE PARK,126 AUSTIN,,10/09/14,3,
SOMERVILLE,39-41 MEACHAM,,10/09/14,3,
WORCESTER,34 HOOPER,,10/09/14,3,
FAIRHAVEN,294 ALDEN,,10/08/14,3,
FAIRHAVEN,ALDEN,,10/08/14,3,
FAIRHAVEN,ALDEN,,10/08/14,3,
FAIRHAVEN,205 MAIN,,10/08/14,3,
FAIRHAVEN,275 MAIN,,10/08/14,3,
FAIRHAVEN,MAIN,,10/08/14,3,
HYDE PARK,59 ASHEVILLE,,10/08/14,3,
HYDE PARK,68 ASHEVILLE,,10/08/14,3,
NATICK,4 HOME,,10/08/14,3,
SHREWSBURY,HOLMAN,@ SPRING,10/08/14,3,
SHREWSBURY,28 PARK,,10/08/14,3,
SOMERVILLE,14 CHERRY,,10/08/14,3,
SOMERVILLE,63 ELM,,10/08/14,3,
SOMERVILLE,6 MORRISON,,10/08/14,3,
SOMERVILLE,711-723 SOMERVILLE,,10/08/14,3,
SOMERVILLE,745 SOMERVILLE,,10/08/14,3,
UPTON,32 WILLIAM,,10/08/14,3,
UPTON,42 WILLIAM,,10/08/14,3,
UPTON,WILLIAM,,10/08/14,3,
WORCESTER,4 COHASSET,,10/08/14,3,
WORCESTER,1 COLLEGE,,10/08/14,3,
WORCESTER,27 COLONIAL,,10/08/14,3,
WORCESTER,26 COMMODORE,,10/08/14,3,
WORCESTER,62 COMMODORE,,10/08/14,3,
WORCESTER,90 COMMODORE,,10/08/14,3,
WORCESTER,COMMODORE,,10/08/14,3,
WORCESTER,116 COMMONWEALTH,,10/08/14,3,
WORCESTER,29 COPLEY,,10/08/14,3,
WORCESTER,60 COPPERFIELD,,10/08/14,3,
WORCESTER,80 COPPERFIELD,,10/08/14,3,
WORCESTER,COPPERFIELD,,10/08/14,3,
WORCESTER,20 JOLMA,,10/08/14,3,
WORCESTER,103 MILL,,10/08/14,3,
WORCESTER,109 MILL,,10/08/14,3,
WORCESTER,115 MILL,,10/08/14,3,
WORCESTER,118 MILL,,10/08/14,3,
WORCESTER,455 MILL,,10/08/14,3,
WORCESTER,7 MOUNT VERNON,,10/08/14,3,
WORCESTER,19B QUEEN,,10/08/14,3,
FAIRHAVEN,ADAMS,,10/07/14,3,
FAIRHAVEN,31 HEDGE,,10/07/14,3,
FAIRHAVEN,40 HEDGE,,10/07/14,3,
FAIRHAVEN,5 HEDGE,,10/07/14,3,
FAIRHAVEN,69 HEDGE,,10/07/14,3,
FAIRHAVEN,77 HEDGE,,10/07/14,3,
FAIRHAVEN,9 HEDGE,,10/07/14,3,
HYDE PARK,82 ARLINGTON,,10/07/14,3,
MATTAPOISETT,151 FAIRHAVEN,,10/07/14,3,
SOMERVILLE,139 COLLEGE,,10/07/14,3,
SOMERVILLE,COLLEGE,@ 2 PARK AVENUE,10/07/14,3,
UPTON,33 HARTFORD-NORTH,,10/07/14,3,
UPTON,5 W-MAIN,,10/07/14,3,
UPTON,7 W-MAIN,,10/07/14,3,
UPTON,WILLIAM,,10/07/14,3,
WORCESTER,3 CLEGG,,10/07/14,3,
WORCESTER,180 COBURN,,10/07/14,3,
WORCESTER,188 COBURN,,10/07/14,3,
WORCESTER,188 COBURN,,10/07/14,3,
WORCESTER,226 COBURN,,10/07/14,3,
WORCESTER,250 COBURN,,10/07/14,3,
WORCESTER,312 COBURN,,10/07/14,3,
WORCESTER,9 COBURN,,10/07/14,3,
WORCESTER,COBURN,,10/07/14,3,
WORCESTER,41 COES,,10/07/14,3,
WORCESTER,50 FORBES,,10/07/14,3,
WORCESTER,PERKINS,@ LINCOLN,10/07/14,3,
FAIRHAVEN,ADAMS,,10/06/14,3,
FAIRHAVEN,193 MAIN,,10/06/14,3,
HOPKINTON,16 ALEXANDER,,10/06/14,3,
MATTAPOISETT,123 FAIRHAVEN,,10/06/14,3,
MATTAPOISETT,49 FAIRHAVEN,,10/06/14,3,
MATTAPOISETT,72 FAIRHAVEN,,10/06/14,3,
MATTAPOISETT,FAIRHAVEN,,10/06/14,3,
SHREWSBURY,7 SUMMER,,10/06/14,3,
SOMERVILLE,10 WINSLOW,,10/06/14,3,
SOUTHBORO,8 MITCHELL,,10/06/14,3,
SOUTHBORO,NEWTON,,10/06/14,3,
SOUTHBORO,25 PARK,,10/06/14,3,
SOUTHBORO,6 WINCHESTER,,10/06/14,3,
WORCESTER,2 ESTABROOK,,10/06/14,3,
WORCESTER,FLORIDA,,10/06/14,3,
WORCESTER,41 FREDERICKSON,,10/06/14,3,
WORCESTER,634 GRAFTON,,10/06/14,3,
WORCESTER,GREEN-HILL,@ LINCOLN STREET,10/06/14,3,
WORCESTER,61 HAVELOCK,,10/06/14,3,
WORCESTER,2 ORNE,,10/06/14,3,
AUBURN,3502 FOREST PARK,,10/05/14,3,
AUBURN,25 BOYCE,,10/04/14,3,
AUBURN,93 BOYCE,,10/04/14,3,
DEDHAM,58 VIOLET,,10/03/14,3,
DEDHAM,36 WOODLEIGH,,10/03/14,3,
FAIRHAVEN,CASTLE,@ 29 ELM STREET,10/03/14,3,
FAIRHAVEN,61 OXFORD,,10/03/14,3,
FAIRHAVEN,65 OXFORD,,10/03/14,3,
HOPKINTON,20 NICHOLAS,,10/03/14,3,
HOPKINTON,9 TERESA,,10/03/14,3,
MATTAPOISETT,FAIRHAVEN,,10/03/14,3,
WORCESTER,43 CHARLOTTE,,10/03/14,3,
WORCESTER,CHESTERFIELD,,10/03/14,3,
WORCESTER,30 CLARA,,10/03/14,3,
WORCESTER,11 CLARIDGE,,10/03/14,3,
WORCESTER,24 CLARIDGE,,10/03/14,3,
WORCESTER,56 CLARIDGE,,10/03/14,3,
WORCESTER,64 CLARIDGE,,10/03/14,3,
WORCESTER,122 CLARK,,10/03/14,3,
WORCESTER,84 CLARK,,10/03/14,3,
WORCESTER,33 FLAGG,,10/03/14,3,
WORCESTER,37 FLAGG,,10/03/14,3,
WORCESTER,45 FLAGG,,10/03/14,3,
WORCESTER,FLAGG,,10/03/14,3,
WORCESTER,1158 MAIN,,10/03/14,3,
WORCESTER,1168 MAIN,,10/03/14,3,
WORCESTER,446 MAIN,,10/03/14,3,
WORCESTER,805 MAIN,,10/03/14,3,
WORCESTER,UXBRIDGE,@ DUXBURY STREET,10/03/14,3,
CAMBRIDGE,177 COOLIDGE,,10/02/14,3,
DEDHAM,10 WHITEHALL,,10/02/14,3,
FAIRHAVEN,WILDING,,10/02/14,3,
FAIRHAVEN,WILDING,,10/02/14,3,
MARION,3 BARNABAS,,10/02/14,3,
MARION,HERMITAGE,,10/02/14,3,
MARION,HIGHLAND,,10/02/14,3,
MARION,13 NOKOMIS,,10/02/14,3,
MARION,8 PIE,,10/02/14,3,
MATTAPOISETT,91 COUNTY,,10/02/14,3,
MATTAPOISETT,48 FAIRHAVEN,,10/02/14,3,
MATTAPOISETT,5 FAIRHAVEN,,10/02/14,3,
MATTAPOISETT,OPP 48 FAIRHAVEN,,10/02/14,3,
NATICK,38 LINCOLN,,10/02/14,3,
NATICK,136 OAK,,10/02/14,3,
NATICK,88 PARK,,10/02/14,3,
NATICK,PLEASANT-SOUTH,,10/02/14,3,
NATICK,20 RICHMOND,,10/02/14,3,
NATICK,7 RIVER,,10/02/14,3,
NATICK,SPRING,,10/02/14,3,
NATICK,36 WATER,,10/02/14,3,
NORTHBORO,399 WHITNEY,,10/02/14,3,
SHREWSBURY,15 FOX HILL,,10/02/14,3,
SHREWSBURY,8 FOX HILL,,10/02/14,3,
SHREWSBURY,17 OAKLAND,,10/02/14,3,
SHREWSBURY,8 OAKLAND,,10/02/14,3,
SOMERVILLE,23 PORTER,,10/02/14,3,
SOMERVILLE,151 SUMMER,,10/02/14,3,
SOMERVILLE,SUMMER,,10/02/14,3,
UXBRIDGE,16 CROSS,,10/02/14,3,
UXBRIDGE,33 E-HARTFORD,,10/02/14,3,
UXBRIDGE,119 N-MAIN,,10/02/14,3,
UXBRIDGE,44 RIVULET,,10/02/14,3,
UXBRIDGE,71 S-MAIN,,10/02/14,3,
UXBRIDGE,14 SCOTT,,10/02/14,3,
WESTBOROUGH,50 EAST MAIN,,10/02/14,3,
WESTBOROUGH,30 LYMAN,,10/02/14,3,
WESTBOROUGH,280 TURNPIKE,,10/02/14,3,
WORCESTER,555 CHANDLER,,10/02/14,3,
WORCESTER,556 CHANDLER,,10/02/14,3,
WORCESTER,572 CHANDLER,,10/02/14,3,
WORCESTER,572 CHANDLER,,10/02/14,3,
WORCESTER,582 CHANDLER,,10/02/14,3,
WORCESTER,606 CHANDLER,,10/02/14,3,
WORCESTER,614 CHANDLER,,10/02/14,3,
WORCESTER,621 CHANDLER,,10/02/14,3,
WORCESTER,635-643 CHANDLER,,10/02/14,3,
WORCESTER,CHANDLER,,10/02/14,3,
WORCESTER,83 FOREST,,10/02/14,3,
WORCESTER,FOREST,,10/02/14,3,
WORCESTER,SHERMAN,,10/02/14,3,
WORCESTER,225 SHREWSBURY,,10/02/14,3,
WORCESTER,254 SHREWSBURY,,10/02/14,3,
WORCESTER,333 SHREWSBURY,,10/02/14,3,
WORCESTER,345 SHREWSBURY,,10/02/14,3,
WORCESTER,89 SHREWSBURY,,10/02/14,3,
WORCESTER,595 SOUTHBRIDGE,,10/02/14,3,
