id,formatted_address,lat,lng,location_type,record_date,grade,record_type
244879,"""4 Muriel Rd, Chelmsford, MA 01824, USA""",42.584503,-71.32621,"""RANGE_INTERPOLATED""",2003-04-16 00:00:00,3,2014_leak
244792,"""276 Ash St, Reading, MA 01867, USA""",42.515969,-71.099761,"""ROOFTOP""",2003-04-16 00:00:00,3,2014_leak
244887,"""4 Raymond Rd, Chelmsford, MA 01824, USA""",42.579409,-71.330737,"""RANGE_INTERPOLATED""",2003-04-16 00:00:00,3,2014_leak
245655,"""95 Audubon Rd, Wakefield, MA 01880, USA""",42.52021,-71.046726,"""ROOFTOP""",2003-04-18 00:00:00,3,2014_leak
245657,"""518 Salem St, Wakefield, MA 01880, USA""",42.511732,-71.042135,"""ROOFTOP""",2003-04-18 00:00:00,3,2014_leak
245656,"""96 Audubon Rd, Wakefield, MA 01880, USA""",42.519131,-71.04732,"""ROOFTOP""",2003-04-18 00:00:00,3,2014_leak
245658,"""593 Salem St, Lynnfield, MA 01940, USA""",42.511934,-71.038171,"""RANGE_INTERPOLATED""",2003-04-18 00:00:00,3,2014_leak
245832,"""360 Gorham St, Lowell, MA 01852, USA""",42.637493,-71.308387,"""ROOFTOP""",2003-04-20 00:00:00,3,2014_leak
245030,"""43 Emerald Ave, Braintree, MA 02184, USA""",42.201956,-71.022176,"""ROOFTOP""",2003-04-22 00:00:00,3,2014_leak
245806,"""9 Henry St, North Billerica, MA 01862, USA""",42.588296,-71.298063,"""ROOFTOP""",2003-04-28 00:00:00,3,2014_leak
246716,"""2 Crestwood Park, Boston, MA 02121, USA""",42.317784,-71.088727,"""RANGE_INTERPOLATED""",2003-04-30 00:00:00,3,2014_leak
246066,"""601 Nichols St, Norwood, MA 02062, USA""",42.183458,-71.232383,"""ROOFTOP""",2003-05-02 00:00:00,3,2014_leak
245810,"""64 Elizabeth Rd, Billerica, MA 01821, USA""",42.53495,-71.25406,"""ROOFTOP""",2003-05-02 00:00:00,3,2014_leak
246067,"""27 Sherwood Dr, Norwood, MA 02062, USA""",42.18425,-71.230047,"""ROOFTOP""",2003-05-02 00:00:00,3,2014_leak
245815,"""73 Bicknell Rd, Billerica, MA 01821, USA""",42.53477,-71.213586,"""ROOFTOP""",2003-05-05 00:00:00,3,2014_leak
245818,"""10 Bertha Cir, Billerica, MA 01821, USA""",42.547015,-71.253956,"""ROOFTOP""",2003-05-06 00:00:00,3,2014_leak
245523,"""Bowdoin St & Corona St, Boston, MA 02124, USA""",42.300697,-71.072048,"""APPROXIMATE""",2003-05-07 00:00:00,3,2014_leak
245821,"""6 Champa Rd, Billerica, MA 01821, USA""",42.562601,-71.240831,"""ROOFTOP""",2003-05-07 00:00:00,3,2014_leak
