id,formatted_address,lat,lng,location_type,record_date,grade,record_type
1323897,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-23,3,2014_leak
1330433,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-23,3,2014_leak
1330438,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-23,3,2014_leak
1337075,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-23,3,2014_leak
1331556,"""Mel, Igarap\u00e9 do Meio - MA, Brazil""",-3.633333,-45.116667,"""APPROXIMATE""",2013-08-23,3,2014_leak
1323988,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-23,3,2014_leak
1393300,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-23,3,2014_leak
1337352,"""286 Boston Post Rd, Weston, MA 02493, USA""",42.367047,-71.288692,"""ROOFTOP""",2013-08-23,3,2014_leak
1323885,"""11 St Sauveur Ct, Cambridge, MA 02138, USA""",42.377145,-71.152402,"""RANGE_INTERPOLATED""",2013-08-23,3,2014_leak
1339174,"""125 Sea St, Quincy, MA 02169, USA""",42.259731,-70.995157,"""RANGE_INTERPOLATED""",2013-08-23,3,2014_leak
1331464,"""14 Fairview Ave, Malden, MA 02148, USA""",42.433628,-71.052419,"""ROOFTOP""",2013-08-24,3,2014_leak
1348788,"""Boston Logan International Airport, 1 Harborside Dr, Boston, MA 02128, USA""",42.365613,-71.00956,"""APPROXIMATE""",2013-08-25,3,2014_leak
1323935,"""78 Marshland St, Haverhill, MA 01830, USA""",42.789029,-71.077947,"""ROOFTOP""",2013-08-25,3,2014_leak
1386945,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-25,3,2014_leak
1329547,"""79 Spring St, Cambridge, MA 02141, USA""",42.369207,-71.081576,"""ROOFTOP""",2013-08-26,3,2014_leak
1337364,"""38 Windsor Rd, Westwood, MA 02090, USA""",42.226041,-71.223803,"""RANGE_INTERPOLATED""",2013-08-26,3,2014_leak
1335460,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-26,3,2014_leak
